Volume Name;LUN UID;Capacity (GiB);Storage Pool ID;Storage Pool Name;Storage System name;Storage Tier;Host Mappings
STM02-GLD05-DIA-NMP-SRV007081-V9 - Incident;600507681081802D2000000000000012;14336;0;FS9150_CDC_DRP01;FS9150_CDC;2;
SKY02-GLD01-DIA-NMP-DAT01-V9;600507681081802D2000000000000010;4096;0;FS9150_CDC_DRP01;FS9150_CDC;2;
CCC01-BRN01-RUB-NMP-DAT01;600000E00D2900000029333700000000;6144;0;POOL1_Tier2_1;CC_DX200_PPE_BDC;3;CCC01ESX007_1:CCC01ESX008:CCC01ESX007:CCC01ESX008_0:CCC01ESX007_0:CCC01ESX008_1
CCC01-BRN01-RUB-NMP-DAT02;600000E00D2900000029333700010000;6144;0;POOL1_Tier2_1;CC_DX200_PPE_BDC;3;CCC01ESX007_1:CCC01ESX008:CCC01ESX007:CCC01ESX008_0:CCC01ESX007_0:CCC01ESX008_1
SRV007691_STGP69;0068;;;;V5030_TSM3_BDC;;
SRV007691_STGP79;0078;;;;V5030_TSM3_BDC;;
SRV007691_STGP41;0040;;;;V5030_TSM3_BDC;;
SRV007691_STGP51;0050;;;;V5030_TSM3_BDC;;
SRV007691_STGP24;0023;;;;V5030_TSM3_BDC;;
SRV007691_STGP34;0033;;;;V5030_TSM3_BDC;;
SRV007691_STGP126;0125;;;;V5030_TSM3_BDC;;
SRV007691_STGP39;0038;;;;V5030_TSM3_BDC;;
SRV007691_STGP89;0088;;;;V5030_TSM3_BDC;;
SRV007691_STGP122;0121;;;;V5030_TSM3_BDC;;
SRV007691_STGP99;0098;;;;V5030_TSM3_BDC;;
SRV007691_STGP47;0046;;;;V5030_TSM3_BDC;;
SRV007691_STGP20;0019;;;;V5030_TSM3_BDC;;
SRV007691_STGP97;0096;;;;V5030_TSM3_BDC;;
SRV007691_STGP116;0115;;;;V5030_TSM3_BDC;;
SRV007691_STGP29;0028;;;;V5030_TSM3_BDC;;
SRV007691_STGP49;0048;;;;V5030_TSM3_BDC;;
SRV007691_STGP101;0100;;;;V5030_TSM3_BDC;;
SRV007691_STGP55;0054;;;;V5030_TSM3_BDC;;
SRV007691_STGP62;0061;;;;V5030_TSM3_BDC;;
SRV007691_STGP108;0107;;;;V5030_TSM3_BDC;;
SRV007691_STGP136;0135;;;;V5030_TSM3_BDC;;
SRV007691_STGP138;0137;;;;V5030_TSM3_BDC;;
SRV007691_STGP26;0025;;;;V5030_TSM3_BDC;;
SRV007691_STGP81;0080;;;;V5030_TSM3_BDC;;
SRV007691_STGP05;0004;;;;V5030_TSM3_BDC;;
SRV007691_STGP123;0122;;;;V5030_TSM3_BDC;;
SRV007691_STGP15;0014;;;;V5030_TSM3_BDC;;
SRV007691_STGP71;0070;;;;V5030_TSM3_BDC;;
SRV007691_STGP92;0091;;;;V5030_TSM3_BDC;;
SRV007691_STGP109;0108;;;;V5030_TSM3_BDC;;
SRV007691_STGP86;0085;;;;V5030_TSM3_BDC;;
SRV007691_STGP09;0008;;;;V5030_TSM3_BDC;;
SRV007691_STGP104;0103;;;;V5030_TSM3_BDC;;
SRV007691_STGP66;0065;;;;V5030_TSM3_BDC;;
SRV007691_STGP60;0059;;;;V5030_TSM3_BDC;;
SRV007691_STGP95;0094;;;;V5030_TSM3_BDC;;
SRV007691_STGP22;0021;;;;V5030_TSM3_BDC;;
SRV007691_STGP53;0052;;;;V5030_TSM3_BDC;;
SRV007691_STGP36;0035;;;;V5030_TSM3_BDC;;
SRV007691_STGP112;0111;;;;V5030_TSM3_BDC;;
